PosX,PosY,PosZ,DirX,DirY,DirZ,LeftX,LeftY,LeftZ,RightX,RightY,RightZ
-46.959,-7.484,-323.049,-0.560,-0.001,-0.829,-38.376,-7.349,-327.674,-55.543,-7.619,-318.425
-49.761,-7.487,-327.198,-0.518,0.000,-0.856,-41.420,-7.354,-332.245,-58.103,-7.620,-322.150
-52.353,-7.486,-331.481,-0.560,0.000,-0.829,-44.274,-7.355,-336.938,-60.432,-7.616,-326.023
-55.156,-7.487,-335.629,-0.518,0.000,-0.856,-46.814,-7.358,-340.677,-63.497,-7.615,-330.581
-57.747,-7.485,-339.912,-0.560,0.000,-0.829,-49.668,-7.359,-345.370,-65.827,-7.611,-334.454
-60.550,-7.485,-344.060,-0.560,0.000,-0.829,-52.208,-7.361,-349.108,-68.891,-7.609,-339.012
-63.349,-7.485,-348.203,-0.601,0.000,-0.800,-55.477,-7.366,-353.521,-71.221,-7.603,-342.885
-66.355,-7.486,-352.206,-0.560,0.000,-0.829,-58.276,-7.367,-357.664,-74.434,-7.605,-346.747
-69.158,-7.484,-356.354,-0.601,0.000,-0.800,-61.362,-7.368,-362.209,-76.954,-7.601,-350.499
-72.164,-7.484,-360.357,-0.640,0.000,-0.769,-64.085,-7.370,-365.815,-80.243,-7.598,-354.898
-75.367,-7.486,-364.204,-0.601,0.000,-0.800,-67.571,-7.375,-370.060,-83.163,-7.598,-358.349
-78.373,-7.485,-368.207,-0.640,0.000,-0.769,-70.879,-7.375,-374.445,-85.867,-7.594,-361.970
-81.576,-7.484,-372.055,-0.677,0.000,-0.736,-73.780,-7.378,-377.910,-89.372,-7.590,-366.200
-84.967,-7.486,-375.738,-0.640,0.000,-0.769,-77.473,-7.382,-381.975,-92.461,-7.589,-369.500
-88.170,-7.484,-379.585,-0.677,0.000,-0.736,-80.997,-7.383,-386.189,-95.342,-7.584,-372.981
-91.561,-7.482,-383.268,-0.713,0.000,-0.701,-84.067,-7.384,-389.506,-99.054,-7.580,-377.030
-95.131,-7.482,-386.777,-0.747,0.000,-0.664,-87.959,-7.387,-393.381,-102.304,-7.577,-380.172
-98.873,-7.484,-390.103,-0.780,0.000,-0.626,-92.039,-7.392,-397.057,-105.707,-7.576,-383.148
-102.776,-7.486,-393.238,-0.747,0.000,-0.664,-96.298,-7.397,-400.525,-109.254,-7.575,-385.950
-106.518,-7.484,-396.563,-0.780,0.000,-0.626,-100.412,-7.398,-404.165,-112.623,-7.570,-388.962
-110.421,-7.483,-399.698,-0.810,0.000,-0.586,-103.944,-7.400,-406.985,-116.898,-7.566,-392.411
-114.476,-7.483,-402.634,-0.838,0.000,-0.545,-108.371,-7.403,-410.236,-120.581,-7.562,-395.032
-118.673,-7.483,-405.363,-0.864,0.000,-0.503,-112.955,-7.407,-413.261,-124.390,-7.560,-397.466
-123.000,-7.484,-407.880,-0.889,0.000,-0.459,-117.684,-7.411,-416.053,-128.316,-7.557,-399.707
-127.448,-7.485,-410.177,-0.865,0.000,-0.503,-122.547,-7.416,-418.606,-132.349,-7.555,-401.748
-131.776,-7.483,-412.693,-0.930,0.000,-0.369,-127.303,-7.417,-421.356,-136.250,-7.550,-404.030
-136.476,-7.484,-414.558,-0.910,0.000,-0.415,-131.575,-7.422,-422.987,-141.376,-7.547,-406.129
-141.031,-7.484,-416.634,-0.930,0.000,-0.369,-137.435,-7.424,-425.697,-144.627,-7.544,-407.572
-145.684,-7.483,-418.480,-0.962,0.000,-0.274,-141.641,-7.427,-427.352,-149.728,-7.539,-409.609
-150.516,-7.484,-419.859,-0.947,0.000,-0.322,-146.829,-7.430,-429.154,-154.204,-7.537,-410.564
-155.256,-7.483,-421.472,-0.984,0.000,-0.178,-152.580,-7.434,-430.847,-157.931,-7.532,-412.096
-160.231,-7.484,-422.372,-0.974,0.000,-0.227,-157.091,-7.439,-431.602,-163.371,-7.530,-413.141
-165.106,-7.485,-423.508,-0.984,0.000,-0.178,-163.370,-7.443,-433.102,-166.842,-7.527,-413.914
-170.033,-7.484,-424.399,-0.992,0.000,-0.129,-167.820,-7.446,-433.895,-172.245,-7.523,-414.903
-174.997,-7.485,-425.043,-0.984,0.000,-0.178,-173.262,-7.450,-434.637,-176.733,-7.520,-415.449
-179.924,-7.484,-425.934,-1.000,0.000,-0.030,-178.670,-7.452,-435.603,-181.178,-7.516,-416.265
-184.977,-7.484,-426.085,-0.997,0.000,-0.080,-183.242,-7.456,-435.680,-186.712,-7.512,-416.491
-189.967,-7.485,-426.485,-1.000,0.000,-0.030,-189.675,-7.460,-436.230,-190.260,-7.510,-416.739
-194.971,-7.484,-426.635,-1.000,0.000,0.020,-194.193,-7.463,-436.354,-195.750,-7.505,-416.916
-199.977,-7.484,-426.534,-1.000,0.000,-0.030,-199.685,-7.467,-436.280,-200.268,-7.502,-416.789
-204.981,-7.484,-426.684,-0.998,0.000,0.070,-205.176,-7.470,-436.432,-204.785,-7.498,-416.936
-209.993,-7.484,-426.333,-0.993,0.000,0.120,-209.695,-7.472,-436.329,-210.292,-7.495,-416.337
-214.964,-7.484,-425.735,-0.993,0.000,0.120,-215.644,-7.477,-435.461,-214.283,-7.492,-416.008
-219.928,-7.484,-425.137,-0.986,0.000,0.169,-221.123,-7.480,-435.065,-218.732,-7.488,-415.208
-224.862,-7.484,-424.290,-0.976,0.000,0.218,-226.028,-7.483,-433.971,-223.696,-7.484,-414.610
-229.748,-7.484,-423.199,-0.964,0.000,0.267,-231.396,-7.487,-432.808,-228.100,-7.481,-413.589
-234.573,-7.484,-421.864,-0.949,0.000,0.314,-236.699,-7.490,-431.380,-232.447,-7.478,-412.349
-239.325,-7.484,-420.290,-0.932,0.000,0.361,-241.924,-7.493,-429.688,-236.726,-7.474,-410.893
-243.993,-7.484,-418.481,-0.949,0.000,0.314,-247.058,-7.497,-427.737,-240.928,-7.471,-409.225
-248.746,-7.484,-416.907,-0.892,0.000,0.452,-252.269,-7.500,-425.998,-245.222,-7.468,-407.816
-253.256,-7.483,-414.623,-0.868,0.000,0.496,-256.322,-7.503,-423.878,-250.191,-7.464,-405.367
-257.604,-7.484,-412.140,-0.892,0.000,0.452,-262.009,-7.506,-420.839,-253.199,-7.461,-403.442
-262.070,-7.485,-409.878,-0.815,0.000,0.579,-266.904,-7.510,-418.346,-257.236,-7.459,-401.411
-266.191,-7.484,-406.950,-0.843,0.000,0.538,-270.597,-7.512,-415.648,-261.786,-7.455,-398.252
-270.412,-7.485,-404.258,-0.754,0.000,0.657,-276.059,-7.517,-412.206,-264.765,-7.453,-396.310
-274.224,-7.484,-400.936,-0.754,0.000,0.657,-279.468,-7.519,-409.156,-268.981,-7.449,-392.716
-277.994,-7.484,-397.651,-0.720,0.000,0.694,-284.235,-7.522,-404.814,-271.753,-7.447,-390.489
-281.599,-7.484,-394.178,-0.685,0.000,0.729,-288.004,-7.525,-401.529,-275.194,-7.443,-386.827
-285.027,-7.484,-390.529,-0.647,0.000,0.762,-291.791,-7.528,-397.551,-278.262,-7.440,-383.507
-288.268,-7.484,-386.713,-0.608,0.000,0.794,-295.374,-7.531,-393.388,-281.161,-7.437,-380.038
-291.314,-7.483,-382.740,-0.568,0.000,0.823,-298.745,-7.533,-389.052,-283.882,-7.433,-376.429
-294.158,-7.483,-378.620,-0.608,0.000,0.794,-301.895,-7.536,-384.553,-286.420,-7.430,-372.688
-297.204,-7.485,-374.647,-0.484,0.000,0.875,-305.228,-7.541,-380.186,-289.179,-7.429,-369.109
-299.651,-7.484,-370.223,-0.440,0.000,0.898,-307.388,-7.542,-376.155,-291.913,-7.427,-364.290
-301.852,-7.484,-365.726,-0.394,0.000,0.919,-310.384,-7.545,-370.445,-293.320,-7.423,-361.007
-303.825,-7.483,-361.125,-0.440,0.000,0.898,-312.583,-7.547,-365.412,-295.068,-7.419,-356.839
-306.026,-7.485,-356.629,-0.348,0.000,0.937,-314.987,-7.551,-360.472,-297.066,-7.418,-352.785
-307.775,-7.484,-351.918,-0.301,0.000,0.954,-316.757,-7.554,-356.314,-298.794,-7.413,-347.521
-309.281,-7.483,-347.143,-0.348,0.000,0.937,-318.422,-7.555,-350.537,-300.141,-7.411,-343.750
-311.024,-7.485,-342.450,-0.205,0.001,0.979,-320.322,-7.560,-345.383,-301.725,-7.411,-339.517
-312.061,-7.482,-337.501,-0.254,0.000,0.967,-321.201,-7.559,-340.895,-302.921,-7.406,-334.108
-313.331,-7.484,-332.659,-0.205,0.000,0.979,-322.874,-7.563,-334.659,-303.789,-7.405,-330.659
-314.358,-7.483,-327.759,-0.254,-0.001,0.967,-323.789,-7.564,-330.233,-304.927,-7.401,-325.285
-315.629,-7.485,-322.916,-0.107,0.001,0.994,-325.171,-7.569,-324.916,-306.086,-7.402,-320.916
-316.172,-7.482,-317.890,-0.157,0.000,0.988,-325.603,-7.568,-320.363,-306.741,-7.396,-315.416
-316.958,-7.482,-312.945,-0.206,-0.001,0.979,-326.651,-7.570,-313.993,-307.264,-7.395,-311.898
-317.989,-7.485,-308.046,-0.108,0.000,0.994,-327.618,-7.575,-309.577,-308.360,-7.395,-306.516
-318.531,-7.484,-303.051,-0.157,0.000,0.988,-328.316,-7.578,-305.111,-308.745,-7.390,-300.990
-319.318,-7.486,-298.106,-0.058,0.000,0.998,-329.011,-7.581,-299.156,-309.624,-7.392,-297.056
-319.610,-7.484,-293.090,-0.108,0.000,0.994,-329.485,-7.583,-294.662,-309.734,-7.386,-291.518
-320.150,-7.485,-288.113,-0.058,0.000,0.998,-329.884,-7.583,-288.680,-310.417,-7.387,-287.546
-320.441,-7.484,-283.115,-0.108,0.000,0.994,-330.134,-7.584,-284.167,-310.748,-7.384,-282.062
-320.982,-7.486,-278.138,-0.058,0.000,0.998,-330.715,-7.588,-278.705,-311.248,-7.384,-277.571
-321.273,-7.486,-273.140,-0.008,0.000,1.000,-330.966,-7.590,-274.192,-311.580,-7.382,-272.088
-321.314,-7.483,-268.134,-0.058,0.000,0.998,-331.047,-7.589,-268.701,-311.580,-7.378,-267.567
-321.605,-7.484,-263.136,-0.008,0.000,1.000,-331.354,-7.592,-263.216,-311.855,-7.377,-263.056
-321.646,-7.482,-258.130,-0.058,0.000,0.998,-331.379,-7.592,-258.696,-311.912,-7.373,-257.563
-321.937,-7.484,-253.132,-0.008,0.000,1.000,-331.687,-7.595,-253.212,-312.187,-7.373,-253.052
-321.978,-7.483,-248.126,-0.058,0.000,0.998,-331.712,-7.596,-248.692,-312.244,-7.370,-247.559
-322.269,-7.485,-243.128,-0.008,0.000,1.000,-332.019,-7.600,-243.208,-312.519,-7.370,-243.048
-322.310,-7.485,-238.121,0.042,0.001,0.999,-332.044,-7.601,-238.688,-312.577,-7.368,-237.555
-322.101,-7.482,-233.119,-0.008,0.000,1.000,-331.851,-7.600,-233.200,-312.352,-7.363,-233.039
-322.143,-7.482,-228.113,-0.058,-0.001,0.998,-331.884,-7.602,-227.706,-312.401,-7.362,-228.520
-322.434,-7.486,-223.115,-0.008,0.000,1.000,-332.183,-7.608,-223.196,-312.684,-7.364,-223.035
-322.475,-7.486,-218.109,0.042,0.000,0.999,-332.208,-7.610,-218.676,-312.741,-7.363,-217.542
-322.266,-7.485,-213.107,-0.008,0.000,1.000,-332.015,-7.610,-213.187,-312.516,-7.359,-213.027
-322.307,-7.486,-208.101,0.042,0.000,0.999,-332.048,-7.613,-207.694,-312.565,-7.359,-208.508
-322.098,-7.485,-203.099,-0.008,0.000,1.000,-331.848,-7.614,-203.179,-312.348,-7.356,-203.019
-322.139,-7.487,-198.093,0.042,0.000,0.999,-331.881,-7.618,-197.686,-312.398,-7.357,-198.500
-321.930,-7.486,-193.091,0.092,0.001,0.996,-331.680,-7.618,-193.171,-312.180,-7.354,-193.011
-321.472,-7.482,-188.106,0.042,0.000,0.999,-331.213,-7.616,-187.699,-311.730,-7.348,-188.513
-321.263,-7.482,-183.104,-0.008,-0.001,1.000,-330.972,-7.617,-182.211,-311.554,-7.346,-183.997
-321.304,-7.485,-178.098,0.042,0.000,0.999,-331.045,-7.623,-177.691,-311.562,-7.348,-178.504
-321.095,-7.485,-173.096,0.092,0.001,0.996,-330.845,-7.624,-173.176,-311.345,-7.346,-173.015
-320.637,-7.482,-168.110,0.042,0.000,0.999,-330.378,-7.623,-167.704,-310.895,-7.341,-168.517
-320.428,-7.483,-163.108,-0.008,-0.001,1.000,-330.137,-7.625,-162.216,-310.719,-7.340,-164.001
-320.469,-7.487,-158.102,0.140,0.001,0.990,-330.210,-7.631,-157.696,-310.727,-7.342,-158.509
-319.760,-7.480,-153.096,-0.008,-0.001,1.000,-329.510,-7.627,-153.176,-310.010,-7.334,-153.016
-319.802,-7.486,-148.040,0.042,0.000,0.999,-329.455,-7.634,-146.673,-310.148,-7.338,-149.407
-319.593,-7.487,-143.038,0.092,0.000,0.996,-329.343,-7.637,-143.119,-309.843,-7.338,-142.958
-319.135,-7.485,-138.053,0.042,0.000,0.999,-328.876,-7.637,-137.647,-309.393,-7.333,-138.460
-318.926,-7.487,-133.051,0.092,0.000,0.996,-328.635,-7.641,-132.159,-309.217,-7.334,-133.944
-318.468,-7.485,-128.066,0.092,0.000,0.996,-328.209,-7.641,-127.659,-308.726,-7.330,-128.473
-318.010,-7.484,-123.087,0.042,0.000,0.999,-327.470,-7.638,-122.217,-308.550,-7.330,-123.957
-317.801,-7.487,-118.085,0.092,0.000,0.996,-327.510,-7.646,-117.192,-308.092,-7.327,-118.978
-317.343,-7.485,-113.100,0.092,0.000,0.996,-327.084,-7.647,-112.693,-307.601,-7.323,-113.506
-316.885,-7.484,-108.121,0.042,-0.001,0.999,-326.345,-7.644,-107.251,-307.425,-7.324,-108.990
-316.677,-7.487,-103.119,0.092,0.000,0.996,-326.386,-7.653,-102.226,-306.968,-7.321,-104.011
-316.218,-7.486,-98.133,0.092,0.000,0.996,-325.960,-7.654,-97.727,-306.477,-7.317,-98.540
-315.761,-7.485,-93.154,0.042,-0.001,0.999,-325.221,-7.651,-92.285,-306.301,-7.318,-94.024
-315.552,-7.488,-88.152,0.091,0.000,0.996,-325.261,-7.661,-87.260,-305.843,-7.315,-89.045
-315.094,-7.486,-83.167,0.141,0.001,0.990,-324.836,-7.662,-82.761,-305.353,-7.311,-83.573
-314.388,-7.481,-78.211,-0.007,-0.002,1.000,-324.097,-7.659,-77.319,-304.679,-7.302,-79.103
-314.425,-7.489,-73.155,0.141,0.001,0.990,-324.077,-7.669,-71.779,-304.772,-7.308,-74.531
-313.711,-7.481,-68.150,0.042,-0.001,0.999,-323.461,-7.665,-68.221,-303.962,-7.298,-68.079
-313.501,-7.485,-63.129,0.092,0.001,0.996,-322.906,-7.667,-61.789,-304.096,-7.303,-64.470
-313.041,-7.482,-58.144,0.042,0.000,0.999,-322.783,-7.672,-57.735,-303.300,-7.291,-58.553
-312.831,-7.483,-53.142,0.042,0.000,0.999,-322.540,-7.677,-52.248,-303.123,-7.289,-54.037
-312.622,-7.484,-48.147,0.042,0.000,0.999,-322.113,-7.677,-47.748,-303.130,-7.291,-48.545
-312.412,-7.484,-43.151,-0.008,-0.001,1.000,-321.904,-7.681,-42.753,-302.920,-7.287,-43.549
-312.452,-7.488,-38.145,0.042,0.001,0.999,-322.194,-7.694,-37.736,-302.711,-7.282,-38.554
-312.242,-7.484,-33.143,-0.008,0.000,1.000,-321.992,-7.695,-33.221,-302.493,-7.273,-33.065
-312.282,-7.485,-28.137,-0.058,0.000,0.998,-322.024,-7.701,-27.728,-302.541,-7.269,-28.546
-312.572,-7.488,-23.139,-0.008,0.001,1.000,-322.322,-7.709,-23.217,-302.823,-7.267,-23.061
-312.613,-7.483,-18.133,-0.058,0.001,0.998,-322.346,-7.710,-18.698,-302.879,-7.257,-17.568
-312.902,-7.481,-13.135,-0.108,0.000,0.994,-322.652,-7.712,-13.213,-303.153,-7.249,-13.057
-313.442,-7.481,-8.158,-0.157,0.000,0.988,-323.175,-7.718,-8.723,-303.708,-7.244,-7.594
-314.229,-7.483,-3.214,-0.206,-0.001,0.978,-323.922,-7.725,-4.264,-304.535,-7.240,-2.164
-315.261,-7.489,1.684,-0.157,0.001,0.988,-324.890,-7.736,0.152,-305.633,-7.241,3.217
-316.048,-7.482,6.628,-0.206,0.000,0.978,-325.589,-7.735,4.617,-306.508,-7.230,8.640
-317.081,-7.482,11.527,-0.303,-0.001,0.953,-326.710,-7.738,9.994,-307.453,-7.225,13.060
-318.602,-7.485,16.316,-0.303,0.000,0.953,-327.898,-7.739,14.356,-309.307,-7.231,18.276
-320.115,-7.486,21.082,-0.350,0.000,0.937,-329.170,-7.745,18.206,-311.061,-7.227,23.957
-321.867,-7.484,25.771,-0.396,0.000,0.918,-331.160,-7.753,22.821,-312.574,-7.214,28.722
-323.851,-7.484,30.368,-0.486,0.000,0.874,-332.984,-7.759,26.957,-314.717,-7.210,33.779
-326.291,-7.484,34.761,-0.529,0.000,0.849,-335.013,-7.754,30.996,-317.568,-7.215,38.525
-328.938,-7.486,39.010,-0.649,-0.001,0.761,-337.461,-7.769,34.275,-320.414,-7.203,43.745
-332.217,-7.490,42.858,-0.649,0.001,0.761,-340.494,-7.774,37.703,-323.941,-7.206,48.012
-335.461,-7.486,46.663,-0.754,0.001,0.656,-342.691,-7.770,40.500,-328.232,-7.203,52.826
-339.276,-7.483,49.981,-0.816,0.000,0.578,-346.696,-7.773,43.656,-331.856,-7.194,56.306
-343.376,-7.485,52.886,-0.893,-0.001,0.451,-349.612,-7.774,45.718,-337.141,-7.196,60.053
-347.890,-7.490,55.164,-0.893,0.001,0.451,-353.525,-7.789,47.207,-342.254,-7.191,63.120
-352.354,-7.486,57.416,-0.950,0.000,0.313,-356.634,-7.784,48.935,-348.073,-7.188,65.897
-357.155,-7.485,59.000,-0.964,0.000,0.265,-361.548,-7.790,50.295,-352.762,-7.181,67.704
-361.982,-7.486,60.328,-0.986,0.000,0.168,-365.035,-7.797,51.068,-358.929,-7.174,69.588
-366.935,-7.486,61.173,-0.993,-0.001,0.119,-369.456,-7.791,52.013,-364.415,-7.180,70.332
-371.906,-7.489,61.767,-0.998,0.001,0.069,-373.545,-7.807,52.155,-370.267,-7.170,71.378
-376.901,-7.485,62.112,-1.000,0.000,0.019,-378.057,-7.805,52.430,-375.744,-7.164,71.793
-381.906,-7.486,62.207,-1.000,0.001,-0.031,-382.578,-7.809,52.480,-381.234,-7.162,71.933
-386.910,-7.481,62.052,-0.997,0.000,-0.081,-387.095,-7.807,52.303,-386.724,-7.155,71.800
-391.899,-7.482,61.647,-0.984,-0.001,-0.180,-391.598,-7.811,51.902,-392.201,-7.152,71.392
-396.843,-7.487,60.744,-0.991,0.001,-0.130,-396.075,-7.810,51.275,-397.611,-7.164,70.213
-401.806,-7.481,60.092,-0.961,-0.002,-0.276,-400.055,-7.817,50.501,-403.557,-7.145,69.684
-406.666,-7.489,58.697,-0.974,0.001,-0.228,-405.396,-7.826,49.030,-407.936,-7.153,68.364
-411.541,-7.486,57.558,-0.961,0.001,-0.276,-408.850,-7.827,48.186,-414.231,-7.145,66.929
-416.352,-7.480,56.176,-0.946,0.000,-0.324,-414.134,-7.823,46.682,-418.571,-7.138,65.671
-421.089,-7.481,54.556,-0.909,-0.001,-0.416,-418.399,-7.827,45.185,-423.780,-7.135,63.928
-425.659,-7.488,52.465,-0.929,0.001,-0.370,-422.585,-7.828,43.477,-428.733,-7.148,61.454
-430.309,-7.484,50.612,-0.888,0.000,-0.461,-426.252,-7.836,41.746,-434.366,-7.132,59.478
-434.769,-7.486,48.297,-0.887,0.000,-0.461,-431.252,-7.830,39.472,-438.286,-7.142,57.122
-439.206,-7.486,45.993,-0.863,0.000,-0.505,-434.828,-7.834,37.561,-443.584,-7.138,54.424
-443.528,-7.484,43.467,-0.863,0.001,-0.505,-439.035,-7.844,34.814,-448.021,-7.125,52.120
-447.845,-7.481,40.944,-0.809,-0.001,-0.588,-443.052,-7.834,32.742,-452.639,-7.128,49.146
-451.910,-7.485,37.989,-0.809,0.000,-0.588,-447.116,-7.840,29.787,-456.703,-7.130,46.191
-455.954,-7.487,35.049,-0.778,0.000,-0.628,-450.368,-7.846,27.365,-461.540,-7.128,42.733
-459.851,-7.487,31.907,-0.778,0.000,-0.628,-454.118,-7.857,24.021,-465.584,-7.117,39.793
-463.743,-7.486,28.769,-0.746,0.000,-0.666,-457.780,-7.850,21.373,-469.706,-7.122,36.164
-467.479,-7.484,25.436,-0.746,0.001,-0.666,-461.359,-7.859,17.845,-473.598,-7.109,33.026
-471.209,-7.481,22.107,-0.676,-0.001,-0.737,-464.884,-7.850,15.018,-477.534,-7.112,29.195
-474.607,-7.486,18.405,-0.676,-0.001,-0.737,-468.282,-7.857,11.316,-480.932,-7.116,25.493
-477.988,-7.490,14.721,-0.676,0.001,-0.737,-470.989,-7.865,8.297,-484.987,-7.116,21.145
-481.369,-7.483,11.037,-0.639,0.000,-0.770,-474.369,-7.860,4.614,-488.368,-7.106,17.461
-484.565,-7.484,7.184,-0.599,0.000,-0.801,-477.382,-7.873,0.592,-491.748,-7.096,13.777
-487.565,-7.486,3.177,-0.599,0.000,-0.801,-480.061,-7.877,-3.049,-495.069,-7.094,9.402
-490.561,-7.486,-0.826,-0.559,0.000,-0.829,-482.956,-7.871,-6.519,-498.167,-7.102,4.867
-493.357,-7.486,-4.979,-0.558,0.000,-0.830,-485.552,-7.882,-10.821,-501.163,-7.089,0.864
-496.150,-7.484,-9.126,-0.473,-0.002,-0.881,-488.270,-7.874,-14.432,-504.030,-7.095,-3.820
-498.527,-7.492,-13.553,-0.558,0.003,-0.830,-490.647,-7.884,-18.859,-506.408,-7.101,-8.247
-501.334,-7.478,-17.721,-0.429,-0.001,-0.903,-492.965,-7.873,-22.216,-509.703,-7.084,-13.226
-503.504,-7.486,-22.288,-0.429,-0.001,-0.903,-495.416,-7.891,-27.733,-511.592,-7.081,-16.842
-505.650,-7.492,-26.804,-0.429,0.001,-0.903,-497.070,-7.891,-30.881,-514.231,-7.092,-22.726
-507.797,-7.487,-31.320,-0.429,0.001,-0.903,-499.216,-7.889,-35.397,-516.377,-7.085,-27.242
-509.943,-7.482,-35.835,-0.337,-0.001,-0.941,-501.363,-7.886,-39.913,-518.523,-7.078,-31.757
-511.638,-7.488,-40.566,-0.337,-0.001,-0.941,-503.057,-7.894,-44.644,-520.218,-7.082,-36.488
-513.324,-7.494,-45.273,-0.337,0.001,-0.941,-504.380,-7.903,-48.477,-522.267,-7.084,-42.069
-515.010,-7.490,-49.980,-0.337,0.001,-0.941,-506.066,-7.902,-53.184,-523.953,-7.078,-46.776
-516.696,-7.486,-54.687,-0.290,0.000,-0.957,-507.752,-7.900,-57.891,-525.639,-7.072,-51.483
-518.147,-7.484,-59.479,-0.290,0.001,-0.957,-508.968,-7.911,-62.766,-527.325,-7.057,-56.191
-519.595,-7.482,-64.264,-0.193,-0.002,-0.981,-510.503,-7.900,-67.017,-528.688,-7.063,-61.511
-520.566,-7.494,-69.194,-0.290,0.002,-0.957,-511.473,-7.915,-71.947,-529.658,-7.073,-66.442
-522.021,-7.483,-74.004,-0.193,-0.001,-0.981,-512.700,-7.906,-75.838,-531.343,-7.060,-72.170
-522.992,-7.489,-78.934,-0.193,-0.001,-0.981,-513.899,-7.913,-81.687,-532.084,-7.064,-76.182
-523.957,-7.493,-83.840,-0.193,0.000,-0.981,-514.635,-7.921,-85.674,-533.278,-7.065,-82.006
-524.922,-7.492,-88.746,-0.193,0.000,-0.981,-515.601,-7.922,-90.580,-534.243,-7.061,-86.912
-525.887,-7.490,-93.652,-0.193,0.001,-0.981,-516.566,-7.923,-95.486,-535.208,-7.058,-91.818
-526.852,-7.484,-98.558,-0.193,0.001,-0.981,-517.531,-7.919,-100.392,-536.173,-7.049,-96.724
-527.817,-7.477,-103.464,-0.094,-0.002,-0.996,-518.496,-7.914,-105.297,-537.138,-7.040,-101.630
-528.291,-7.489,-108.466,-0.193,0.002,-0.981,-518.970,-7.928,-110.300,-537.613,-7.050,-106.633
-529.261,-7.477,-113.397,-0.094,-0.002,-0.996,-519.803,-7.919,-114.293,-538.718,-7.035,-112.500
-529.735,-7.486,-118.399,-0.094,-0.002,-0.996,-520.413,-7.930,-120.232,-539.056,-7.042,-116.566
-530.206,-7.494,-123.377,-0.193,0.004,-0.981,-520.748,-7.940,-124.273,-539.664,-7.047,-122.481
-531.175,-7.476,-128.307,-0.094,-0.001,-0.996,-521.718,-7.925,-129.203,-540.633,-7.026,-127.411
-531.649,-7.481,-133.310,-0.094,-0.001,-0.996,-522.328,-7.932,-135.142,-540.971,-7.031,-131.477
-532.121,-7.484,-138.287,-0.094,-0.001,-0.996,-522.663,-7.938,-139.183,-541.579,-7.029,-137.392
-532.592,-7.487,-143.265,-0.094,0.000,-0.996,-523.135,-7.943,-144.161,-542.050,-7.030,-142.369
-533.064,-7.487,-148.243,-0.094,0.000,-0.996,-523.606,-7.947,-149.139,-542.522,-7.028,-147.347
-533.535,-7.488,-153.220,-0.094,0.000,-0.996,-524.078,-7.950,-154.116,-542.993,-7.026,-152.325
-534.007,-7.487,-158.198,-0.094,0.000,-0.996,-524.549,-7.952,-159.094,-543.464,-7.022,-157.302
-534.478,-7.486,-163.176,-0.094,0.000,-0.996,-525.020,-7.954,-164.071,-543.936,-7.019,-162.280
-534.949,-7.484,-168.153,-0.094,0.001,-0.996,-525.492,-7.954,-169.049,-544.407,-7.014,-167.258
-535.421,-7.481,-173.131,-0.094,0.001,-0.996,-525.963,-7.954,-174.027,-544.878,-7.008,-172.236
-535.892,-7.477,-178.109,-0.044,-0.002,-0.999,-526.434,-7.953,-179.004,-545.350,-7.002,-177.213
-536.115,-7.486,-183.110,-0.044,-0.001,-0.999,-526.906,-7.952,-183.982,-545.323,-7.020,-182.238
-536.337,-7.493,-188.105,-0.144,0.004,-0.990,-526.846,-7.974,-188.527,-545.828,-7.012,-187.683
-537.059,-7.475,-193.078,-0.044,-0.001,-0.999,-527.568,-7.959,-193.500,-546.549,-6.991,-192.655
-537.282,-7.481,-198.098,-0.044,-0.001,-0.999,-527.881,-7.967,-199.462,-546.684,-6.996,-196.733
-537.504,-7.487,-203.093,-0.044,-0.001,-0.999,-528.014,-7.976,-203.515,-546.995,-6.997,-202.670
-537.727,-7.492,-208.088,-0.094,0.002,-0.996,-528.236,-7.984,-208.510,-547.217,-7.000,-207.665
-538.198,-7.484,-213.071,-0.044,-0.001,-0.999,-528.958,-7.966,-213.483,-547.439,-7.002,-212.660
-538.421,-7.489,-218.073,-0.044,-0.001,-0.999,-529.212,-7.973,-218.945,-547.630,-7.005,-217.201
-538.643,-7.493,-223.068,-0.044,-0.001,-0.999,-529.153,-7.993,-223.490,-548.134,-6.993,-222.645
-538.866,-7.498,-228.063,-0.044,-0.001,-0.999,-529.375,-8.001,-228.485,-548.356,-6.995,-227.640
-539.088,-7.503,-233.058,-0.044,-0.001,-0.999,-529.597,-8.008,-233.480,-548.578,-6.998,-232.635
-539.310,-7.509,-238.053,-0.044,-0.001,-0.999,-529.820,-8.017,-238.475,-548.801,-7.001,-237.630
-539.532,-7.515,-243.047,-0.044,-0.001,-0.999,-530.042,-8.025,-243.470,-549.023,-7.004,-242.625
-539.754,-7.522,-248.042,-0.044,-0.001,-0.999,-530.264,-8.035,-248.465,-549.245,-7.009,-247.620
-539.976,-7.529,-253.037,-0.044,-0.002,-0.999,-530.486,-8.044,-253.459,-549.467,-7.014,-252.615
-540.199,-7.539,-258.032,-0.044,-0.002,-0.999,-530.708,-8.056,-258.454,-549.689,-7.021,-257.611
-540.421,-7.548,-263.027,-0.044,-0.002,-0.999,-530.930,-8.069,-263.449,-549.911,-7.028,-262.606
-540.643,-7.561,-268.022,-0.044,-0.002,-0.999,-531.152,-8.083,-268.444,-550.133,-7.038,-267.600
